RULE_ID	SOURCE_PATH	SOURCE_LINE	SOURCE_HEADING	SOURCE_RULE	RULE_CATEGORY	RULE_STRENGTH	TARGET_PATH	TARGET_LINE	TARGET_HEADING	TARGET_RULE	SEMANTIC_MATCH	STRENGTH_PRESERVED	EXCEPTION_PRESERVED	MIGRATION_STATUS	NOTES
NKTB_217	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1632	19. Rules for Future AI/Developer	19. Dashboard must have Data Status and Action Required.	MIGRATION_RULE	MUST	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	98	Normative Rules	19. Dashboard must have Data Status and Action Required.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_218	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1633	19. Rules for Future AI/Developer	20. Net worth must follow home_value_mode.	MIGRATION_RULE	MUST	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	99	Normative Rules	20. Net worth must follow home_value_mode.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_219	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1634	19. Rules for Future AI/Developer	21. Proactive Telegram Alert is required for critical issues.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	100	Normative Rules	21. Proactive Telegram Alert is required for critical issues.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_220	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1635	19. Rules for Future AI/Developer	22. Audit and Reconciliation are required before dashboard is trustworthy.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	101	Normative Rules	22. Audit and Reconciliation are required before dashboard is trustworthy.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_221	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1648	20. New Chat Bootstrap	The new chat must run:	MIGRATION_RULE	MUST	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	102	Normative Rules	The new chat must run:	YES	YES	YES	PRESERVED_EXACT	none
NKTB_222	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1656	20. New Chat Bootstrap	Then it must summarize:	MIGRATION_RULE	MUST	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	103	Normative Rules	Then it must summarize:	YES	YES	YES	PRESERVED_EXACT	none
NKTB_223	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1672	20. New Chat Bootstrap	Do not propose a new architecture unless the user explicitly asks to revise the kitab.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	104	Normative Rules	Do not propose a new architecture unless the user explicitly asks to revise the kitab.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_224	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1692	21. New Chat Execution Prompt	1. Ringkas current architecture secara akurat.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	105	Normative Rules	1. Ringkas current architecture secara akurat.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_225	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1693	21. New Chat Execution Prompt	2. Jelaskan source-of-truth per layer.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	106	Normative Rules	2. Jelaskan source-of-truth per layer.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_226	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1694	21. New Chat Execution Prompt	3. Jelaskan dashboard final vision.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	107	Normative Rules	3. Jelaskan dashboard final vision.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_227	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1695	21. New Chat Execution Prompt	4. Jelaskan roadmap sprint final.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	108	Normative Rules	4. Jelaskan roadmap sprint final.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_228	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1696	21. New Chat Execution Prompt	5. Identifikasi next action paling tepat berdasarkan Sprint 0A.	MIGRATION_RULE	SHOULD	docs/afpd/99_HISTORICAL_AND_SUPERSEDED.md	54	Normative Rules	5. Identifikasi next action paling tepat berdasarkan Sprint 0A.	YES	YES	YES	PRESERVED_HISTORICAL	none
NKTB_229	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1697	21. New Chat Execution Prompt	6. Sebelum membuat patch, audit repo existing agar tidak menimpa perubahan lokal.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	109	Normative Rules	6. Sebelum membuat patch, audit repo existing agar tidak menimpa perubahan lokal.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_230	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1698	21. New Chat Execution Prompt	7. Semua command harus safe, tidak overwrite, pakai output capture, dan diakhiri dengan command yang copy output agar bisa dipaste ke chat.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	110	Normative Rules	7. Semua command harus safe, tidak overwrite, pakai output capture, dan diakhiri dengan command yang copy output agar bisa dipaste ke chat.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_231	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1707	21. New Chat Execution Prompt	- OTP/security email hard-block.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	111	Normative Rules	- OTP/security email hard-block.	YES	YES	YES	PRESERVED_EXACT	none
NKTB_232	ecosystem/projects/vortex-ai-skill-lab/docs/AIRO_FINANCE_COMMAND_CENTER_FINAL_KITAB.md	1709	21. New Chat Execution Prompt	- Dashboard wajib Data Status + Action Required.	MIGRATION_RULE	SHOULD	docs/afpd/02_ARCHITECTURE_AND_GOVERNANCE.md	112	Normative Rules	- Dashboard wajib Data Status + Action Required.	YES	YES	YES	PRESERVED_EXACT	none
NARF_001	ARFIN.md	3	General Paragraph	Canonical runtime contract for Arfin / AIRO Finance transaction intake.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	299	Normative Rules	Canonical runtime contract for Arfin / AIRO Finance transaction intake.	YES	YES	YES	PRESERVED_EXACT	none
NARF_002	ARFIN.md	5	General Paragraph	This file is the default standard for Arfin behavior across sessions. If chat memory, old validation logs, or implementation plans conflict with this file, follow this file unless newer ASB evidence explicitly supersedes it.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	300	Normative Rules	This file is the default standard for Arfin behavior across sessions. If chat memory, old validation logs, or implementation plans conflict with this file, follow this file unless newer ASB evidence explicitly supersedes it.	YES	YES	YES	PRESERVED_EXACT	none
NARF_003	ARFIN.md	9	Read First	For Arfin work, read this file after `CURRENT.md` and before touching Apps Script, pending state, Telegram flow, Review Queue, Account Ledger, or approval logic.	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	43	Normative Rules	For Arfin work, read this file after `CURRENT.md` and before touching Apps Script, pending state, Telegram flow, Review Queue, Account Ledger, or approval logic.	YES	YES	YES	PRESERVED_EXACT	none
NARF_004	ARFIN.md	11	Read First	Do not claim PASS without runtime/readback evidence.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	301	Normative Rules	Do not claim PASS without runtime/readback evidence.	YES	YES	YES	PRESERVED_EXACT	none
NARF_005	ARFIN.md	15	General Paragraph	Direction prompts may use semantic letters:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	302	Normative Rules	Direction prompts may use semantic letters:	YES	YES	YES	PRESERVED_EXACT	none
NARF_006	ARFIN.md	17	Telegram UX	- A = Pengeluaran	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	303	Normative Rules	- A = Pengeluaran	YES	YES	YES	PRESERVED_EXACT	none
NARF_007	ARFIN.md	18	Telegram UX	- B = Pemasukan	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	304	Normative Rules	- B = Pemasukan	YES	YES	YES	PRESERVED_EXACT	none
NARF_008	ARFIN.md	19	Telegram UX	- C = Transfer antar akun sendiri	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	305	Normative Rules	- C = Transfer antar akun sendiri	YES	YES	YES	PRESERVED_EXACT	none
NARF_009	ARFIN.md	20	Telegram UX	- D = Abaikan	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	306	Normative Rules	- D = Abaikan	YES	YES	YES	PRESERVED_EXACT	none
NARF_010	ARFIN.md	22	Telegram UX	Account prompts must use numeric account options and may also accept account names.	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	307	Normative Rules	Account prompts must use numeric account options and may also accept account names.	YES	YES	YES	PRESERVED_EXACT	none
NARF_011	ARFIN.md	24	Telegram UX	Category prompts must use numeric options.	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	308	Normative Rules	Category prompts must use numeric options.	YES	YES	YES	PRESERVED_EXACT	none
NARF_012	ARFIN.md	26	Telegram UX	Subcategory prompts must use numeric options.	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	309	Normative Rules	Subcategory prompts must use numeric options.	YES	YES	YES	PRESERVED_EXACT	none
NARF_013	ARFIN.md	28	General Paragraph	`0` means `Other / Review` or safe review fallback.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	310	Normative Rules	`0` means `Other / Review` or safe review fallback.	YES	YES	YES	PRESERVED_EXACT	none
NARF_014	ARFIN.md	30	General Paragraph	Legacy letter answers for subcategory may be accepted for backward compatibility, but prompts should not display A/B/C/D/E for category or subcategory.	MIGRATION_RULE	SHOULD	docs/afpd/99_HISTORICAL_AND_SUPERSEDED.md	55	Normative Rules	Legacy letter answers for subcategory may be accepted for backward compatibility, but prompts should not display A/B/C/D/E for category or subcategory.	YES	YES	YES	PRESERVED_HISTORICAL	none
NARF_015	ARFIN.md	32	Telegram UX	Admin commands must preempt all pending reply handlers.	MIGRATION_RULE	MUST	docs/afpd/05_STATE_MACHINES.md	44	Normative Rules	Admin commands must preempt all pending reply handlers.	YES	YES	YES	PRESERVED_EXACT	none
NARF_016	ARFIN.md	34	Telegram UX	These commands must never be swallowed as account, category, subcategory, or direction answers:	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	311	Normative Rules	These commands must never be swallowed as account, category, subcategory, or direction answers:	YES	YES	YES	PRESERVED_EXACT	none
NARF_017	ARFIN.md	36	Telegram UX	- `admin cek pending`	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	45	Normative Rules	- `admin cek pending`	YES	YES	YES	PRESERVED_EXACT	none
NARF_018	ARFIN.md	37	Telegram UX	- `admin clear pending clarification`	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	46	Normative Rules	- `admin clear pending clarification`	YES	YES	YES	PRESERVED_EXACT	none
NARF_019	ARFIN.md	38	Telegram UX	- `/approval`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	312	Normative Rules	- `/approval`	YES	YES	YES	PRESERVED_EXACT	none
NARF_020	ARFIN.md	39	General Paragraph	- `/admin`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	313	Normative Rules	- `/admin`	YES	YES	YES	PRESERVED_EXACT	none
NARF_021	ARFIN.md	41	Telegram UX	Non-finance chat such as greetings or social text must not create transaction pending state.	MIGRATION_RULE	MUST	docs/afpd/05_STATE_MACHINES.md	47	Normative Rules	Non-finance chat such as greetings or social text must not create transaction pending state.	YES	YES	YES	PRESERVED_EXACT	none
NARF_022	ARFIN.md	45	General Paragraph	Email provider account is notification / execution provenance, not automatically the funding account.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	314	Normative Rules	Email provider account is notification / execution provenance, not automatically the funding account.	YES	YES	YES	PRESERVED_EXACT	none
NARF_023	ARFIN.md	47	General Paragraph	For outgoing email transactions:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	315	Normative Rules	For outgoing email transactions:	YES	YES	YES	PRESERVED_EXACT	none
NARF_024	ARFIN.md	49	Email Flow	1. infer direction;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	316	Normative Rules	1. infer direction;	YES	YES	YES	PRESERVED_EXACT	none
NARF_025	ARFIN.md	50	Email Flow	2. if direction is confident `pengeluaran`, ask funding account first;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	317	Normative Rules	2. if direction is confident `pengeluaran`, ask funding account first;	YES	YES	YES	PRESERVED_EXACT	none
NARF_026	ARFIN.md	51	Email Flow	3. after account selection, ask category;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	318	Normative Rules	3. after account selection, ask category;	YES	YES	YES	PRESERVED_EXACT	none
NARF_027	ARFIN.md	52	Email Flow	4. after category selection, ask subcategory;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	319	Normative Rules	4. after category selection, ask subcategory;	YES	YES	YES	PRESERVED_EXACT	none
NARF_028	ARFIN.md	53	Email Flow	5. save resolved item to Review Queue;	MIGRATION_RULE	SHOULD	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	248	Normative Rules	5. save resolved item to Review Queue;	YES	YES	YES	PRESERVED_EXACT	none
NARF_029	ARFIN.md	54	Email Flow	6. write Account Ledger only after approval.	MIGRATION_RULE	SHOULD	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	249	Normative Rules	6. write Account Ledger only after approval.	YES	YES	YES	PRESERVED_EXACT	none
NARF_030	ARFIN.md	56	General Paragraph	For ambiguous email transactions:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	320	Normative Rules	For ambiguous email transactions:	YES	YES	YES	PRESERVED_EXACT	none
NARF_031	ARFIN.md	58	Email Flow	1. ask direction A/B/C/D;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	321	Normative Rules	1. ask direction A/B/C/D;	YES	YES	YES	PRESERVED_EXACT	none
NARF_032	ARFIN.md	59	Email Flow	2. if Owner chooses A, continue outgoing account-first flow;	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	48	Normative Rules	2. if Owner chooses A, continue outgoing account-first flow;	YES	YES	YES	PRESERVED_EXACT	none
NARF_033	ARFIN.md	60	Email Flow	3. if Owner chooses B, continue income flow;	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	49	Normative Rules	3. if Owner chooses B, continue income flow;	YES	YES	YES	PRESERVED_EXACT	none
NARF_034	ARFIN.md	61	Email Flow	4. if Owner chooses C, continue transfer flow;	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	50	Normative Rules	4. if Owner chooses C, continue transfer flow;	YES	YES	YES	PRESERVED_EXACT	none
NARF_035	ARFIN.md	62	Email Flow	5. if Owner chooses D, ignore safely.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	322	Normative Rules	5. if Owner chooses D, ignore safely.	YES	YES	YES	PRESERVED_EXACT	none
NARF_036	ARFIN.md	64	Email Flow	Incoming email transactions should ask income source/category and then go to Review Queue before ledger write.	MIGRATION_RULE	SHOULD	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	250	Normative Rules	Incoming email transactions should ask income source/category and then go to Review Queue before ledger write.	YES	YES	YES	PRESERVED_EXACT	none
NARF_037	ARFIN.md	66	Email Flow	Transfer email transactions must ask source account and destination account, or fall back to Review Queue as `Transfer / Review` without direct ledger write.	MIGRATION_RULE	MUST	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	251	Normative Rules	Transfer email transactions must ask source account and destination account, or fall back to Review Queue as `Transfer / Review` without direct ledger write.	YES	YES	YES	PRESERVED_EXACT	none
NARF_038	ARFIN.md	70	Direction	Classifier must not treat bare boilerplate words as income by themselves:	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	323	Normative Rules	Classifier must not treat bare boilerplate words as income by themselves:	YES	YES	YES	PRESERVED_EXACT	none
NARF_039	ARFIN.md	72	General Paragraph	- `masuk`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	324	Normative Rules	- `masuk`	YES	YES	YES	PRESERVED_EXACT	none
NARF_040	ARFIN.md	73	General Paragraph	- `diterima`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	325	Normative Rules	- `diterima`	YES	YES	YES	PRESERVED_EXACT	none
NARF_041	ARFIN.md	74	General Paragraph	- `received`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	326	Normative Rules	- `received`	YES	YES	YES	PRESERVED_EXACT	none
NARF_042	ARFIN.md	76	General Paragraph	Strong income phrases may classify as `pemasukan`, for example:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	327	Normative Rules	Strong income phrases may classify as `pemasukan`, for example:	YES	YES	YES	PRESERVED_EXACT	none
NARF_043	ARFIN.md	78	General Paragraph	- `dana masuk`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	328	Normative Rules	- `dana masuk`	YES	YES	YES	PRESERVED_EXACT	none
NARF_044	ARFIN.md	79	General Paragraph	- `uang masuk`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	329	Normative Rules	- `uang masuk`	YES	YES	YES	PRESERVED_EXACT	none
NARF_045	ARFIN.md	80	General Paragraph	- `transfer masuk`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	330	Normative Rules	- `transfer masuk`	YES	YES	YES	PRESERVED_EXACT	none
NARF_046	ARFIN.md	81	General Paragraph	- `transfer diterima`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	331	Normative Rules	- `transfer diterima`	YES	YES	YES	PRESERVED_EXACT	none
NARF_047	ARFIN.md	82	General Paragraph	- `penerimaan transfer`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	332	Normative Rules	- `penerimaan transfer`	YES	YES	YES	PRESERVED_EXACT	none
NARF_048	ARFIN.md	83	General Paragraph	- `incoming transfer`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	333	Normative Rules	- `incoming transfer`	YES	YES	YES	PRESERVED_EXACT	none
NARF_049	ARFIN.md	84	General Paragraph	- `funds received`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	334	Normative Rules	- `funds received`	YES	YES	YES	PRESERVED_EXACT	none
NARF_050	ARFIN.md	85	General Paragraph	- `credited to your account`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	335	Normative Rules	- `credited to your account`	YES	YES	YES	PRESERVED_EXACT	none
NARF_051	ARFIN.md	87	General Paragraph	Strong outgoing evidence may classify as `pengeluaran`, for example:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	336	Normative Rules	Strong outgoing evidence may classify as `pengeluaran`, for example:	YES	YES	YES	PRESERVED_EXACT	none
NARF_052	ARFIN.md	89	General Paragraph	- `Transaksimu Pakai blu Berhasil`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	337	Normative Rules	- `Transaksimu Pakai blu Berhasil`	YES	YES	YES	PRESERVED_EXACT	none
NARF_053	ARFIN.md	90	General Paragraph	- `Pakai blu Berhasil`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	338	Normative Rules	- `Pakai blu Berhasil`	YES	YES	YES	PRESERVED_EXACT	none
NARF_054	ARFIN.md	91	General Paragraph	- `pembayaran berhasil`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	339	Normative Rules	- `pembayaran berhasil`	YES	YES	YES	PRESERVED_EXACT	none
NARF_055	ARFIN.md	92	General Paragraph	- `transaksi debit berhasil`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	340	Normative Rules	- `transaksi debit berhasil`	YES	YES	YES	PRESERVED_EXACT	none
NARF_056	ARFIN.md	93	General Paragraph	- `debit berhasil`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	341	Normative Rules	- `debit berhasil`	YES	YES	YES	PRESERVED_EXACT	none
NARF_057	ARFIN.md	94	General Paragraph	- `QRIS berhasil`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	342	Normative Rules	- `QRIS berhasil`	YES	YES	YES	PRESERVED_EXACT	none
NARF_058	ARFIN.md	95	General Paragraph	- `purchase`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	343	Normative Rules	- `purchase`	YES	YES	YES	PRESERVED_EXACT	none
NARF_059	ARFIN.md	96	General Paragraph	- `pembelian`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	344	Normative Rules	- `pembelian`	YES	YES	YES	PRESERVED_EXACT	none
NARF_060	ARFIN.md	97	General Paragraph	- `bayar`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	345	Normative Rules	- `bayar`	YES	YES	YES	PRESERVED_EXACT	none
NARF_061	ARFIN.md	98	General Paragraph	- `saldo berkurang`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	346	Normative Rules	- `saldo berkurang`	YES	YES	YES	PRESERVED_EXACT	none
NARF_062	ARFIN.md	100	Direction	Do not classify every Blu email as outgoing. Use evidence.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	347	Normative Rules	Do not classify every Blu email as outgoing. Use evidence.	YES	YES	YES	PRESERVED_EXACT	none
NARF_063	ARFIN.md	102	General Paragraph	Conflicting strong evidence should become `ambigu`.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	348	Normative Rules	Conflicting strong evidence should become `ambigu`.	YES	YES	YES	PRESERVED_EXACT	none
NARF_064	ARFIN.md	106	General Paragraph	Top-level category prompt is canonical numeric:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	349	Normative Rules	Top-level category prompt is canonical numeric:	YES	YES	YES	PRESERVED_EXACT	none
NARF_065	ARFIN.md	108	Category	- `1..N` = category	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	350	Normative Rules	- `1..N` = category	YES	YES	YES	PRESERVED_EXACT	none
NARF_066	ARFIN.md	109	Category	- `0` = `Other / Review`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	351	Normative Rules	- `0` = `Other / Review`	YES	YES	YES	PRESERVED_EXACT	none
NARF_067	ARFIN.md	111	General Paragraph	Subcategory prompt is canonical numeric:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	352	Normative Rules	Subcategory prompt is canonical numeric:	YES	YES	YES	PRESERVED_EXACT	none
NARF_068	ARFIN.md	113	Category	- `1..N` = subcategory	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	353	Normative Rules	- `1..N` = subcategory	YES	YES	YES	PRESERVED_EXACT	none
NARF_069	ARFIN.md	114	Category	- `0` = `Other / Review`	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	354	Normative Rules	- `0` = `Other / Review`	YES	YES	YES	PRESERVED_EXACT	none
NARF_070	ARFIN.md	116	Category	Displayed instruction and parser must match. Do not display letter choices while error text asks for numbers.	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	355	Normative Rules	Displayed instruction and parser must match. Do not display letter choices while error text asks for numbers.	YES	YES	YES	PRESERVED_EXACT	none
NARF_071	ARFIN.md	120	Admin	Admin commands always win before pending reply logic.	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	51	Normative Rules	Admin commands always win before pending reply logic.	YES	YES	YES	PRESERVED_EXACT	none
NARF_072	ARFIN.md	122	Admin	`admin cek pending` should show active pending items and tell Owner how to reopen one.	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	52	Normative Rules	`admin cek pending` should show active pending items and tell Owner how to reopen one.	YES	YES	YES	PRESERVED_EXACT	none
NARF_073	ARFIN.md	124	Admin	When multiple pending email transactions exist, a single transaction number should select that pending item and re-ask the correct missing question.	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	53	Normative Rules	When multiple pending email transactions exist, a single transaction number should select that pending item and re-ask the correct missing question.	YES	YES	YES	PRESERVED_EXACT	none
NARF_074	ARFIN.md	126	Admin	Owner should not be required to remember compound formats like `2 2`.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	356	Normative Rules	Owner should not be required to remember compound formats like `2 2`.	YES	YES	YES	PRESERVED_EXACT	none
NARF_075	ARFIN.md	128	Admin	Compound shortcuts may remain supported, but must not be mandatory.	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	357	Normative Rules	Compound shortcuts may remain supported, but must not be mandatory.	YES	YES	YES	PRESERVED_EXACT	none
NARF_076	ARFIN.md	130	Admin	`admin clear pending clarification` should either confirm before clearing or perform a bounded clear with readback evidence. It must not write ledger or Review Queue.	MIGRATION_RULE	MUST	docs/afpd/05_STATE_MACHINES.md	54	Normative Rules	`admin clear pending clarification` should either confirm before clearing or perform a bounded clear with readback evidence. It must not write ledger or Review Queue.	YES	YES	YES	PRESERVED_EXACT	none
